_judge_id,task_id,mutation_type,dataset,recoverability,naturalness,lexical_compliance,semantic_preservation,formatting_compliance,underspec_compliance
LiveCodeBench/arc185_e__LV,LiveCodeBench/arc185_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc185_b__LV,LiveCodeBench/arc185_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc185_d__LV,LiveCodeBench/arc185_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc186_a__LV,LiveCodeBench/arc186_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc186_d__LV,LiveCodeBench/arc186_d,LV,livecodebench,0.0,,,,,
LiveCodeBench/arc186_b__LV,LiveCodeBench/arc186_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc186_e__LV,LiveCodeBench/arc186_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc186_c__LV,LiveCodeBench/arc186_c,LV,livecodebench,,,,,,
LiveCodeBench/arc187_b__LV,LiveCodeBench/arc187_b,LV,livecodebench,1.0,1.0,1.0,0.0,,
LiveCodeBench/arc188_c__LV,LiveCodeBench/arc188_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc188_b__LV,LiveCodeBench/arc188_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc188_d__LV,LiveCodeBench/arc188_d,LV,livecodebench,,,,,,
LiveCodeBench/arc188_a__LV,LiveCodeBench/arc188_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc189_a__LV,LiveCodeBench/arc189_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc189_c__LV,LiveCodeBench/arc189_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc189_d__LV,LiveCodeBench/arc189_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc189_b__LV,LiveCodeBench/arc189_b,LV,livecodebench,1.0,0.0,1.0,1.0,,
LiveCodeBench/3610__LV,LiveCodeBench/3610,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3588__LV,LiveCodeBench/3588,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3566__LV,LiveCodeBench/3566,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3502__LV,LiveCodeBench/3502,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3607__LV,LiveCodeBench/3607,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3603__LV,LiveCodeBench/3603,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3593__LV,LiveCodeBench/3593,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3629__LV,LiveCodeBench/3629,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3608__LV,LiveCodeBench/3608,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3636__LV,LiveCodeBench/3636,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3627__LV,LiveCodeBench/3627,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3637__LV,LiveCodeBench/3637,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3612__LV,LiveCodeBench/3612,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3646__LV,LiveCodeBench/3646,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3631__LV,LiveCodeBench/3631,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3616__LV,LiveCodeBench/3616,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3639__LV,LiveCodeBench/3639,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3658__LV,LiveCodeBench/3658,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3644__LV,LiveCodeBench/3644,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3654__LV,LiveCodeBench/3654,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3675__LV,LiveCodeBench/3675,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3605__LV,LiveCodeBench/3605,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3487__LV,LiveCodeBench/3487,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3604__LV,LiveCodeBench/3604,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3617__LV,LiveCodeBench/3617,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3587__LV,LiveCodeBench/3587,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3626__LV,LiveCodeBench/3626,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3622__LV,LiveCodeBench/3622,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3625__LV,LiveCodeBench/3625,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3591__LV,LiveCodeBench/3591,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3647__LV,LiveCodeBench/3647,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3648__LV,LiveCodeBench/3648,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3676__LV,LiveCodeBench/3676,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3594__LV,LiveCodeBench/3594,LV,livecodebench,1.0,1.0,1.0,0.0,,
LiveCodeBench/3651__LV,LiveCodeBench/3651,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3681__LV,LiveCodeBench/3681,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3653__LV,LiveCodeBench/3653,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3621__LV,LiveCodeBench/3621,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3649__LV,LiveCodeBench/3649,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3655__LV,LiveCodeBench/3655,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3680__LV,LiveCodeBench/3680,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3632__LV,LiveCodeBench/3632,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3613__LV,LiveCodeBench/3613,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3686__LV,LiveCodeBench/3686,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3638__LV,LiveCodeBench/3638,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3656__LV,LiveCodeBench/3656,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3620__LV,LiveCodeBench/3620,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3690__LV,LiveCodeBench/3690,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3683__LV,LiveCodeBench/3683,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3699__LV,LiveCodeBench/3699,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3682__LV,LiveCodeBench/3682,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3685__LV,LiveCodeBench/3685,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3659__LV,LiveCodeBench/3659,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3657__LV,LiveCodeBench/3657,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3700__LV,LiveCodeBench/3700,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3702__LV,LiveCodeBench/3702,LV,livecodebench,0.0,0.0,1.0,0.0,,
LiveCodeBench/3634__LV,LiveCodeBench/3634,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3715__LV,LiveCodeBench/3715,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3562__LV,LiveCodeBench/3562,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3684__LV,LiveCodeBench/3684,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3716__LV,LiveCodeBench/3716,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3688__LV,LiveCodeBench/3688,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc387_b__LV,LiveCodeBench/abc387_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc387_f__LV,LiveCodeBench/abc387_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc387_a__LV,LiveCodeBench/abc387_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc387_c__LV,LiveCodeBench/abc387_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc388_d__LV,LiveCodeBench/abc388_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc388_b__LV,LiveCodeBench/abc388_b,LV,livecodebench,1.0,0.0,1.0,0.0,,
LiveCodeBench/abc388_g__LV,LiveCodeBench/abc388_g,LV,livecodebench,,,,,,
LiveCodeBench/abc388_c__LV,LiveCodeBench/abc388_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc388_a__LV,LiveCodeBench/abc388_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc388_f__LV,LiveCodeBench/abc388_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc388_e__LV,LiveCodeBench/abc388_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc389_d__LV,LiveCodeBench/abc389_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc389_b__LV,LiveCodeBench/abc389_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc389_a__LV,LiveCodeBench/abc389_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc389_g__LV,LiveCodeBench/abc389_g,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc389_f__LV,LiveCodeBench/abc389_f,LV,livecodebench,,,,,,
LiveCodeBench/abc389_e__LV,LiveCodeBench/abc389_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc390_e__LV,LiveCodeBench/abc390_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc390_g__LV,LiveCodeBench/abc390_g,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc390_a__LV,LiveCodeBench/abc390_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc390_b__LV,LiveCodeBench/abc390_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc390_d__LV,LiveCodeBench/abc390_d,LV,livecodebench,1.0,0.0,1.0,1.0,,
LiveCodeBench/abc390_f__LV,LiveCodeBench/abc390_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc390_c__LV,LiveCodeBench/abc390_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc391_d__LV,LiveCodeBench/abc391_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc391_f__LV,LiveCodeBench/abc391_f,LV,livecodebench,,,,,,
LiveCodeBench/abc391_a__LV,LiveCodeBench/abc391_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc391_e__LV,LiveCodeBench/abc391_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc391_g__LV,LiveCodeBench/abc391_g,LV,livecodebench,1.0,1.0,1.0,0.0,,
LiveCodeBench/abc391_b__LV,LiveCodeBench/abc391_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc392_a__LV,LiveCodeBench/abc392_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc392_g__LV,LiveCodeBench/abc392_g,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc392_b__LV,LiveCodeBench/abc392_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc392_d__LV,LiveCodeBench/abc392_d,LV,livecodebench,1.0,1.0,1.0,0.0,,
LiveCodeBench/abc392_f__LV,LiveCodeBench/abc392_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc392_c__LV,LiveCodeBench/abc392_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc393_a__LV,LiveCodeBench/abc393_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc393_f__LV,LiveCodeBench/abc393_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc393_e__LV,LiveCodeBench/abc393_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc393_d__LV,LiveCodeBench/abc393_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc393_b__LV,LiveCodeBench/abc393_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc394_c__LV,LiveCodeBench/abc394_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc394_b__LV,LiveCodeBench/abc394_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc394_f__LV,LiveCodeBench/abc394_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc394_a__LV,LiveCodeBench/abc394_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc394_g__LV,LiveCodeBench/abc394_g,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc394_d__LV,LiveCodeBench/abc394_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc394_e__LV,LiveCodeBench/abc394_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc395_c__LV,LiveCodeBench/abc395_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc395_f__LV,LiveCodeBench/abc395_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc395_b__LV,LiveCodeBench/abc395_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc395_a__LV,LiveCodeBench/abc395_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc395_e__LV,LiveCodeBench/abc395_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc396_g__LV,LiveCodeBench/abc396_g,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc396_c__LV,LiveCodeBench/abc396_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc396_f__LV,LiveCodeBench/abc396_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc396_b__LV,LiveCodeBench/abc396_b,LV,livecodebench,0.0,0.0,1.0,0.0,,
LiveCodeBench/abc396_e__LV,LiveCodeBench/abc396_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc396_d__LV,LiveCodeBench/abc396_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc396_a__LV,LiveCodeBench/abc396_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc397_d__LV,LiveCodeBench/abc397_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc397_f__LV,LiveCodeBench/abc397_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc397_c__LV,LiveCodeBench/abc397_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc397_g__LV,LiveCodeBench/abc397_g,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc397_e__LV,LiveCodeBench/abc397_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc397_a__LV,LiveCodeBench/abc397_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc397_b__LV,LiveCodeBench/abc397_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc398_f__LV,LiveCodeBench/abc398_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc398_b__LV,LiveCodeBench/abc398_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc398_d__LV,LiveCodeBench/abc398_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc398_a__LV,LiveCodeBench/abc398_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc398_c__LV,LiveCodeBench/abc398_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc398_g__LV,LiveCodeBench/abc398_g,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc399_e__LV,LiveCodeBench/abc399_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc399_d__LV,LiveCodeBench/abc399_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc399_a__LV,LiveCodeBench/abc399_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc399_c__LV,LiveCodeBench/abc399_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc399_f__LV,LiveCodeBench/abc399_f,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc399_b__LV,LiveCodeBench/abc399_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc400_c__LV,LiveCodeBench/abc400_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc400_d__LV,LiveCodeBench/abc400_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc400_a__LV,LiveCodeBench/abc400_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc400_b__LV,LiveCodeBench/abc400_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc400_e__LV,LiveCodeBench/abc400_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/abc400_g__LV,LiveCodeBench/abc400_g,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc190_c__LV,LiveCodeBench/arc190_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc190_a__LV,LiveCodeBench/arc190_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc190_d__LV,LiveCodeBench/arc190_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc191_d__LV,LiveCodeBench/arc191_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc191_c__LV,LiveCodeBench/arc191_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc191_a__LV,LiveCodeBench/arc191_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc192_e__LV,LiveCodeBench/arc192_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc192_b__LV,LiveCodeBench/arc192_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc192_d__LV,LiveCodeBench/arc192_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc192_a__LV,LiveCodeBench/arc192_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc193_b__LV,LiveCodeBench/arc193_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc193_a__LV,LiveCodeBench/arc193_a,LV,livecodebench,1.0,,,,,
LiveCodeBench/arc193_d__LV,LiveCodeBench/arc193_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc194_c__LV,LiveCodeBench/arc194_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc194_b__LV,LiveCodeBench/arc194_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc194_e__LV,LiveCodeBench/arc194_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc194_a__LV,LiveCodeBench/arc194_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc194_d__LV,LiveCodeBench/arc194_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc195_e__LV,LiveCodeBench/arc195_e,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc195_b__LV,LiveCodeBench/arc195_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc195_c__LV,LiveCodeBench/arc195_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc195_d__LV,LiveCodeBench/arc195_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc195_a__LV,LiveCodeBench/arc195_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc196_b__LV,LiveCodeBench/arc196_b,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc196_c__LV,LiveCodeBench/arc196_c,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc196_a__LV,LiveCodeBench/arc196_a,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/arc196_d__LV,LiveCodeBench/arc196_d,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3708__LV,LiveCodeBench/3708,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3677__LV,LiveCodeBench/3677,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3720__LV,LiveCodeBench/3720,LV,livecodebench,0.0,1.0,1.0,0.0,,
LiveCodeBench/3674__LV,LiveCodeBench/3674,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3731__LV,LiveCodeBench/3731,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3714__LV,LiveCodeBench/3714,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3737__LV,LiveCodeBench/3737,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3725__LV,LiveCodeBench/3725,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3704__LV,LiveCodeBench/3704,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3721__LV,LiveCodeBench/3721,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3751__LV,LiveCodeBench/3751,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3753__LV,LiveCodeBench/3753,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3754__LV,LiveCodeBench/3754,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3697__LV,LiveCodeBench/3697,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3748__LV,LiveCodeBench/3748,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3760__LV,LiveCodeBench/3760,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3696__LV,LiveCodeBench/3696,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3762__LV,LiveCodeBench/3762,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3709__LV,LiveCodeBench/3709,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3779__LV,LiveCodeBench/3779,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3771__LV,LiveCodeBench/3771,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3733__LV,LiveCodeBench/3733,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3768__LV,LiveCodeBench/3768,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3764__LV,LiveCodeBench/3764,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3781__LV,LiveCodeBench/3781,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3705__LV,LiveCodeBench/3705,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3786__LV,LiveCodeBench/3786,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3722__LV,LiveCodeBench/3722,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3770__LV,LiveCodeBench/3770,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3759__LV,LiveCodeBench/3759,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3791__LV,LiveCodeBench/3791,LV,livecodebench,1.0,0.0,1.0,1.0,,
LiveCodeBench/3789__LV,LiveCodeBench/3789,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3788__LV,LiveCodeBench/3788,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3750__LV,LiveCodeBench/3750,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3795__LV,LiveCodeBench/3795,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3801__LV,LiveCodeBench/3801,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3817__LV,LiveCodeBench/3817,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3809__LV,LiveCodeBench/3809,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3794__LV,LiveCodeBench/3794,LV,livecodebench,0.0,0.0,1.0,0.0,,
LiveCodeBench/3744__LV,LiveCodeBench/3744,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3832__LV,LiveCodeBench/3832,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3793__LV,LiveCodeBench/3793,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3717__LV,LiveCodeBench/3717,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3773__LV,LiveCodeBench/3773,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3777__LV,LiveCodeBench/3777,LV,livecodebench,1.0,1.0,1.0,0.0,,
LiveCodeBench/3747__LV,LiveCodeBench/3747,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3687__LV,LiveCodeBench/3687,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3739__LV,LiveCodeBench/3739,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3736__LV,LiveCodeBench/3736,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3743__LV,LiveCodeBench/3743,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3701__LV,LiveCodeBench/3701,LV,livecodebench,1.0,0.0,1.0,0.0,,
LiveCodeBench/3723__LV,LiveCodeBench/3723,LV,livecodebench,1.0,1.0,1.0,0.0,,
LiveCodeBench/3763__LV,LiveCodeBench/3763,LV,livecodebench,1.0,1.0,1.0,1.0,,
LiveCodeBench/3692__LV,LiveCodeBench/3692,LV,livecodebench,1.0,1.0,1.0,1.0,,
